,Datetime,Tweet Id,Text,Username
185,2021-05-23 05:18:24+00:00,1396334677363888131,@GDevndraN @shomarredpally @hydcitypolice @TelanganaDGP Sir we will look into this.,HYDTP
186,2021-05-23 05:16:44+00:00,1396334260001263616,@Spartac54468108 Sir please carry relevant papers while travelling.,HYDTP
187,2021-05-22 10:04:27+00:00,1396044276962758658,@Hyder27167129 Sir we will inform to our scmc team for necessary action.,HYDTP
188,2021-05-22 09:28:17+00:00,1396035175088197635,@AkhilMula_ @KTRTRS @hydcitypolice @RachakondaCop @TelanganaDGP @Rachakonda_tfc Sir we will look into this.,HYDTP
189,2021-05-22 09:26:25+00:00,1396034703363231747,@Surya57080867 @hydcitypolice Sir please carry tickets while travelling.,HYDTP
190,2021-05-22 08:02:14+00:00,1396013520001531904,@picsxs20 Sir no carry relevant docs,HYDTP
191,2021-05-22 06:52:45+00:00,1395996034220773376,"#HYDTPinfo 
Today Sri. Anil Kumar, IPS., @AddlCPTrHyd monitoring the implementation of #lockdown2021 guidelines at Neerus junction check post. @insptr_Jbhills @acp_trf3 https://t.co/wBJrRXcOHw",HYDTP
192,2021-05-22 06:43:08+00:00,1395993615483117570,@phanichavali @CYBTRAFFIC Sir we will look into this,HYDTP
193,2021-05-22 06:42:11+00:00,1395993375237496832,@AnweshK3 @KTRTRS @TelanganaCMO Sir we will inform to concern for necessary action.,HYDTP
194,2021-05-22 06:41:32+00:00,1395993212116815875,@umesh_chokda @SomeshKumarIAS @TelanganaCMO @KTRTRS @KTRoffice @iRupND @mahmoodalitrs @arvindkumar_ias Sir For medical emergency only.,HYDTP
195,2021-05-22 06:36:32+00:00,1395991953704062977,@virat_datta_ @CYBTRAFFIC Noted Sir,HYDTP
196,2021-05-22 06:34:24+00:00,1395991417973985288,@notooplastic @CYBTRAFFIC Sir For medical emergency u can proceed otherwise need to get e-pass.,HYDTP
197,2021-05-22 06:32:41+00:00,1395990982802300931,@umesh_chokda @SomeshKumarIAS @TelanganaCMO @KTRTRS @KTRoffice @iRupND @mahmoodalitrs @arvindkumar_ias Sir for medical emergency u can proceed with relevant docs while travelling,HYDTP
198,2021-05-22 05:35:12+00:00,1395976517906096132,@ajayvaggu @NitishA51782286 @TelanganaCOPs @GeminiTVMusic1 @TV9Telangana @cyberabadpolice Sir we will look into it,HYDTP
199,2021-05-22 05:34:22+00:00,1395976306836217856,@kotteprasad2 @hydcitypolice @Rachakonda_tfc Noted sir,HYDTP
200,2021-05-22 05:33:26+00:00,1395976074824011779,@kotteprasad2 @hydcitypolice Received sir,HYDTP
201,2021-05-22 05:33:03+00:00,1395975978212499457,@kotteprasad2 @hydcitypolice Noted sir,HYDTP
202,2021-05-22 05:30:53+00:00,1395975433024262145,@ngattu1 Sir we will look into it,HYDTP
203,2021-05-22 05:30:14+00:00,1395975269723230221,@MKEDUCATIONSOC @CPHydCity Sir we will look into it.,HYDTP
204,2021-05-22 05:29:47+00:00,1395975153540993024,@muthyam_123 Sir please approach local ps,HYDTP
205,2021-05-22 04:06:29+00:00,1395954190011166726,"Dt: 22-05-2021 at 0924 hrs.

Slow movement of traffic from Bible House, Ghasmandi X Roads, Bata towards Patny Junction.",HYDTP
206,2021-05-22 04:00:24+00:00,1395952660088430594,"Dt: 22-05-2021 at 0915 hrs.

Slow movement of traffic from Children Park, Karbala Maidan Junction, Ranigunj Junction towards Roach Bazar road.",HYDTP
207,2021-05-22 03:58:57+00:00,1395952297633488900,"Dt: 22-05-2021 at 0915 hrs.

Slow movement of traffic from Paradise Junction, Parklane, Rocha Bazar, Ranigunj junction toward Karbala road.",HYDTP
208,2021-05-22 03:10:12+00:00,1395940027473989637,@MK_2831 Sir we will update u.,HYDTP
209,2021-05-21 16:57:35+00:00,1395785858544930817,@bhargavtej24 @hydcitypolice @cpsiddipet,HYDTP
210,2021-05-21 16:57:09+00:00,1395785747089657857,@KalyanPavan7000 @CYBTRAFFIC,HYDTP
211,2021-05-21 16:55:39+00:00,1395785371695427584,"@SAICHIN35076954 @hydcitypolice Sir, please report through the link https://t.co/PLjRXM850i",HYDTP
212,2021-05-21 16:53:44+00:00,1395784888809246725,"@Mohamme46458559 @Rachakonda_tfc Sir, Noted.",HYDTP
213,2021-05-21 12:46:29+00:00,1395722665294372866,"@ashfaqs4u Sir, Please Open E challan Image . Click on ' Report Us ' Button and share your query for the cancellation of the e-challan .",HYDTP
214,2021-05-21 11:29:10+00:00,1395703207469338629,@JainJunesh @TelanganaCOPs Sir u can carry relevant papers while travelling,HYDTP
215,2021-05-21 11:27:43+00:00,1395702842850041866,@CitizenPolize @AddlCPTrHyd Sir noted,HYDTP
216,2021-05-21 11:15:13+00:00,1395699697784786948,@shivam_d97 @hydcitypolice @CPHydCity @KTRTRS Received sir,HYDTP
217,2021-05-21 11:14:28+00:00,1395699510265847819,@SateeshDussa Sir please help us with the location,HYDTP
218,2021-05-21 11:12:55+00:00,1395699117074960386,@AkMastan @hydcitypolice @TelanganaCMO @KTRTRS @shoabids Sir it is not full helmet.,HYDTP
219,2021-05-21 11:10:52+00:00,1395698601846665220,@SYekkaladevi @sdpt_traffic Sir we will look into this,HYDTP
220,2021-05-21 11:10:16+00:00,1395698453527756802,@saddam7689a @hydcitypolice @CYBTRAFFIC @RachakondaCop Sir we will look into this,HYDTP
221,2021-05-21 08:37:23+00:00,1395659976807370759,@mohdshaizaan17 @hydcitypolice @CYBTRAFFIC Sir we will look into this.,HYDTP
222,2021-05-21 07:45:44+00:00,1395646977698799619,@NagarjunaGupta1 @TelanganaCOPs @CYBTRAFFIC @KTRTRS Sir no need,HYDTP
223,2021-05-21 06:55:16+00:00,1395634277384036355,"@MOHAMME45167463 @HYDTraffic @AddlCPTrHyd Sir, Your complaint resolved.",HYDTP
224,2021-05-20 18:35:42+00:00,1395448159724138496,"@MOHAMME45167463 @HYDTraffic @AddlCPTrHyd Sir, Noted.",HYDTP
225,2021-05-20 14:24:44+00:00,1395385005229051917,@ramgengiti @hydcitypolice Sir we will inform to concern officer for necessary action. @insptr_bhills,HYDTP
226,2021-05-20 13:18:31+00:00,1395368339631788036,@NitishA51782286 @TelanganaCOPs @KTRTRS @KTRoffice @GeminiTVMusic1 @TV9Telangana Sir we are taking action against violation if any come to our notice.,HYDTP
227,2021-05-20 10:38:23+00:00,1395328040570220553,@DeyPinaky Sir we will take action accordingly.,HYDTP
228,2021-05-20 08:57:45+00:00,1395302714695815177,"#HYDTPinfo 
Today Sri. P. Karunakar, ADCP Tr-II along with Sri. V. Sreenivasa Reddy, @acp_trf5 monitoring the implementation of #lockdown2021 guidelines at Nalgonda X Roads. https://t.co/okNhbvhyiS",HYDTP
229,2021-05-20 08:33:25+00:00,1395296590756081664,"@EswarIndia Sir, Noted.",HYDTP
230,2021-05-20 08:25:05+00:00,1395294492643577857,"@Shiva61791268 Sir, Open E challan Image . Click on ' Report Us ' Button and share your query for the cancellation of the e-challan .",HYDTP
231,2021-05-20 08:01:30+00:00,1395288557913182223,"@vishva_prasad_ Sir, Open E challan Image . Click on ' Report Us ' Button and share your query for the cancellation of the e-challan .",HYDTP
232,2021-05-20 07:58:41+00:00,1395287852863213568,"#HYDTPinfo 
Today Sri. Anil Kumar, IPS., @AddlCPTrHyd along with Sri. A. Bhaskar, ADCP Tr-I monitoring the implementation of #lockdown2021 guidelines at Plaza Jn check post, Begumpet. https://t.co/ZcRRTdG4T5",HYDTP
233,2021-05-19 17:23:29+00:00,1395067600166473730,"@vijaychauhaa Sir, please contact on Ph. No : 040-27852721, 040-27852772
Email : echallanhelpdesk.hyd@gmail.com",HYDTP
234,2021-05-19 17:23:00+00:00,1395067479374778368,"@ThePrudhvi_Raj @cyberabadpolice @hydcitypolice Sir, please contact on Ph. No : 040-27852721, 040-27852772
Email : echallanhelpdesk.hyd@gmail.com",HYDTP
235,2021-05-19 17:21:08+00:00,1395067006311821317,"@myounus1 @AddlCPTrHyd Sir, we will look into.",HYDTP
236,2021-05-19 13:38:51+00:00,1395011067898519557,@vijaychauhaa Open E challan Image . Click on ' Report Us ' Button and share your query for the cancellation of the e-challan .,HYDTP
237,2021-05-19 13:38:14+00:00,1395010913476874241,@saddam7689a @hydcitypolice @CYBTRAFFIC @RachakondaCop Sir noted,HYDTP
238,2021-05-19 10:16:31+00:00,1394960150444847107,@rakeshchintapa2 @CYBTRAFFIC Sir we will look into this.,HYDTP
239,2021-05-19 09:47:01+00:00,1394952725171867651,@Mohamme91777384 @CYBTRAFFIC @CYBTRAFFIC,HYDTP
240,2021-05-19 09:37:47+00:00,1394950401573605382,@navnreddi @hydcitypolice @CPHydCity @KTRTRS @KVishReddy Sir please provide full image with violation.,HYDTP
241,2021-05-19 09:37:01+00:00,1394950208761462786,@Mohamme91777384 @CYBTRAFFIC Sir please provide another image with clear visibility of vehicle number and help us with the location.,HYDTP
242,2021-05-19 09:32:51+00:00,1394949161036836864,@navnreddi @hydcitypolice @CPHydCity @KTRTRS @KVishReddy Sir person is available in the car.,HYDTP
243,2021-05-19 09:14:11+00:00,1394944463416426500,@Arun79456118 @cyberabadpolice @TelanganaDGP ok sir,HYDTP
244,2021-05-19 09:09:20+00:00,1394943241812733953,@Arun79456118 @cyberabadpolice @TelanganaDGP Sir U can proceed with relevant papers.,HYDTP
245,2021-05-19 09:05:06+00:00,1394942179064225795,@navnreddi @hydcitypolice @CPHydCity @KTRTRS @KVishReddy Sir please helps us with the violation.,HYDTP
246,2021-05-19 09:02:10+00:00,1394941440136908800,"@MK_2831 Sir, we will look into this.",HYDTP
247,2021-05-18 16:55:11+00:00,1394698091274530817,"#HYDTPweCareForU
 Sri. Mahesh of @insptr_pgt  mobile duty officer while performing his duties at Somajiguda saw two childs begging for food  on that he immediately served his lunch box. @acp_trf3 @AddlCPTrHyd https://t.co/VpS8F6KlFq",HYDTP
248,2021-05-18 13:49:06+00:00,1394651262390439943,@avknetha @hydcitypolice Sir please approach local ps,HYDTP
249,2021-05-18 08:43:02+00:00,1394574235381616641,"@syedraziuddinah @CYBTRAFFIC @Sai40352137 @cyberabadpolice @RachakondaCop Sir, Noted. @insptr_ngd please look into the issue.",HYDTP
250,2021-05-18 08:36:36+00:00,1394572617869185025,@Savyasaachii @CYBTRAFFIC,HYDTP
251,2021-05-18 01:42:16+00:00,1394468346234503171,"#HYDTPinfo
It's raining
Please drive carefully. https://t.co/RXiKiI5h1f",HYDTP
252,2021-05-17 18:42:57+00:00,1394362822063230978,@GeorgeJashu @RachakondaCop,HYDTP
253,2021-05-17 18:28:39+00:00,1394359222662352896,"#HYDTPweCareForU
Today Sri. Mahesh of @insptr_pgt mobile duty officer while performing his duties at Somajiguda saw two childs begging for food  on that he immediately served his lunch box. @acp_trf3
@AddlCPTrHyd https://t.co/o2MPPnqQAQ",HYDTP
254,2021-05-17 14:07:22+00:00,1394293469544259591,@MillenialMomo @RachakondaCop @Rachakonda_tfc,HYDTP
255,2021-05-17 10:28:51+00:00,1394238479559577606,@hydcitypolice @AqeelUd78800059 @insptr_falaknum Sir please look into this.,HYDTP
256,2021-05-17 08:49:11+00:00,1394213396795387905,@PVChowdary18 @eenadulivenews @IndianExpress @Rachakonda_tfc,HYDTP
257,2021-05-17 08:38:27+00:00,1394210695051317251,@CYBTRAFFIC @AnnaramHima Noted sir.,HYDTP
258,2021-05-17 08:37:59+00:00,1394210579133337600,@CYBTRAFFIC @Rajendr39025032 Noted sir.,HYDTP
259,2021-05-17 08:33:19+00:00,1394209404241596417,"@golcondawork Sir, Open E challan Image . Click on ' Report Us ' Button and share your query for the cancellation of the e-challan .",HYDTP
260,2021-05-17 08:31:27+00:00,1394208933338701842,@CYBTRAFFIC @SUBRAMA50063911 Received sir.,HYDTP
261,2021-05-16 17:16:46+00:00,1393978744952418305,"@CYBTRAFFIC @Saidach88124007 Sir, Noted. Action will be taken.",HYDTP
262,2021-05-16 17:16:07+00:00,1393978583404605440,@nikhilsynnax @cpkarimnagar,HYDTP
263,2021-05-16 17:15:44+00:00,1393978485450756104,"@HanumaSriKalyan @shonallakunta Sir, Noted. Action will be taken.",HYDTP
264,2021-05-16 17:09:39+00:00,1393976954156580865,"@Karthik_revuri Sir, we are taking action on such violations. Thank you! @Rachakonda_tfc",HYDTP
265,2021-05-16 17:08:38+00:00,1393976697104396289,@Mayank0485 @CYBTRAFFIC,HYDTP
266,2021-05-16 17:06:49+00:00,1393976241833668609,"@Charan46866779 @hydcitypolice Sir, Open E challan Image. Click on the ' Report Us ' Button and share your query for the cancellation of the e-challan.",HYDTP
267,2021-05-16 16:06:49+00:00,1393961142452588548,"@MillenialMomo Madam, where exactly this Gold Spot area is located.",HYDTP
268,2021-05-16 15:57:31+00:00,1393958801699532801,"@Abhishe46357530 Sir, Open E challan Image. Click on ' Report Us ' Button and share your query for the cancellation of the e-challan.",HYDTP
269,2021-05-16 15:51:00+00:00,1393957161193992194,@thesailorman10 @CYBTRAFFIC,HYDTP
270,2021-05-16 06:18:18+00:00,1393813035223977984,@raj_bommadeni @CYBTRAFFIC @CYBTRAFFIC,HYDTP
271,2021-05-16 04:46:54+00:00,1393790034776449029,@narpatsingh1991 @ASHRAF8055 Sir vehicle no should visible in the image on evidence base.,HYDTP
272,2021-05-16 04:45:45+00:00,1393789745189191682,@Praja_Snklpm Ok sir,HYDTP
273,2021-05-16 04:27:37+00:00,1393785183644438528,@manohar03 @hydcitypolice Sir please carry relevant papers while traveling.,HYDTP
274,2021-05-16 04:25:10+00:00,1393784565680857091,@ASHRAF8055 Sir vehicle number visibility is not clear in the image.,HYDTP
275,2021-05-16 02:19:37+00:00,1393752970152407043,@iamsrksrkfan @RachakondaCop Noted sir we will look into this,HYDTP
276,2021-05-16 02:17:31+00:00,1393752441556914178,@SYEDYAZDANI5 @CPHydCity @DC_Kukatpally @pskkp_cyb Sir we will look into this,HYDTP
277,2021-05-16 02:16:56+00:00,1393752294198370304,@SohanDudala @hydcitypolice Sir for medical emergency u can proceed pls carry relevant docs.,HYDTP
278,2021-05-15 15:35:07+00:00,1393590778560016396,"@Ismails90018530 @hydcitypolice Sir, Noted.",HYDTP
279,2021-05-15 12:23:45+00:00,1393542617124642819,"@gdeepak14 @Avi_Telangana @hydcitypolice @CPHydCity @amjedmbt Sir, challan generated. https://t.co/H5E4W2e5qN",HYDTP
280,2021-05-15 11:04:51+00:00,1393522760760979457,@urscrazyragh @BloodDonorsIn,HYDTP
281,2021-05-15 11:03:54+00:00,1393522520976891906,"@mhmdsajid @AamirYarKhan3 @insptr_charmina Sir, after proper verification our e challan team will take action. Thank you!",HYDTP
282,2021-05-15 10:59:47+00:00,1393521486724440068,@Sudhaka74694418 @TelanganaHealth,HYDTP
283,2021-05-15 10:56:56+00:00,1393520771666898944,@AamirYarKhan3 @insptr_charmina Noted sir.,HYDTP
284,2021-05-15 10:38:28+00:00,1393516121198784514,@Buffwatche @Rachakonda_tfc,HYDTP
285,2021-05-15 10:00:18+00:00,1393506518880833542,@Avi_Telangana @hydcitypolice @CPHydCity @amjedmbt Noted sir.,HYDTP
286,2021-05-14 12:51:55+00:00,1393187317465026563,@sj_007 @hydcitypolice @cyberabadpolice Sir please carry ticket while travelling,HYDTP
287,2021-05-14 12:51:06+00:00,1393187114326519812,@SameerBiswal3 Sir please visit local ps.,HYDTP
288,2021-05-14 11:21:56+00:00,1393164671570518017,"@jaihindwala @hydcitypolice Sir please help us with the date, time and location",HYDTP
289,2021-05-14 08:20:37+00:00,1393119044027305987,@SeethaRmMallela @TelanganaCOPs @hydcitypolice @RachakondaCop @cyberabadpolice Sir ID Card ok,HYDTP
290,2021-05-14 08:01:46+00:00,1393114298331721728,@nooka_dinesh @CYBTRAFFIC @CPHydCity @hydcitypolice Sir For medical emergency u can proceed otherwise Apply for e-pass,HYDTP
291,2021-05-14 06:06:55+00:00,1393085397324894209,@AnilChinna47 @HYDTraffic @CYBTRAFFIC,HYDTP
292,2021-05-14 05:35:07+00:00,1393077392709623813,@Rakeshmohan258 @TelanganaCOPs Sir pls carry relevant papers while travelling,HYDTP
293,2021-05-13 18:30:08+00:00,1392910046657277952,"#HYDTPgreetings
@HYDTP wishes #EidMubarak 
May the Divine bless us with Health &amp; Happiness.
#StayHomeStaySafe #EidUlFitr #eidmubarak2021 https://t.co/j23T5bmCMx",HYDTP
294,2021-05-13 16:52:00+00:00,1392885349760700420,@enosh_pippary @HYDTraffic @CYBTRAFFIC @Rachakonda_tfc,HYDTP
295,2021-05-13 12:06:00+00:00,1392813376351260678,@MDABDULRAUF @CPHydCity @TelanganaDGP Sir we will look into this.,HYDTP
296,2021-05-13 09:02:31+00:00,1392767200658792450,@suhassridhara @TelanganaCOPs @hydcitypolice Sir Please carry train ticket,HYDTP
297,2021-05-13 09:01:59+00:00,1392767066264903685,@i_RaajCh @SrinivasGoudLLB @krporeddy @RachakondaCop @CYBTRAFFIC,HYDTP
298,2021-05-13 08:07:53+00:00,1392753451403145218,"@mohdimranpasha Sir, FYI... https://t.co/Zf4ssJfS8W",HYDTP
299,2021-05-13 08:01:25+00:00,1392751822238928896,"@SyedMaj52004673 @hydcitypolice @CPHydCity @KTRTRS Sir, there is no stoppage for medical emergencies. Thank you!",HYDTP
300,2021-05-13 06:11:32+00:00,1392724170186711042,"@slavangham Sir, FYI... https://t.co/EJ9pr0U5AB",HYDTP
301,2021-05-13 05:54:04+00:00,1392719773792804866,@mahenderoyal350 @CYBTRAFFIC @Rachakonda_tfc,HYDTP
302,2021-05-13 05:53:23+00:00,1392719601339826176,"@TeenmarMallanna @TelanganaDGP @KTRTRS Sir, we will definitely catch that vehicle or inform to concern if it is moving outside Hyderabad City.🙏",HYDTP
303,2021-05-13 05:50:39+00:00,1392718915982151685,"@TeenmarMallanna @TelanganaDGP @KTRTRS Sir, please share the location.",HYDTP
304,2021-05-12 13:07:36+00:00,1392466489857363969,@sandeepone2 @CYBTRAFFIC,HYDTP
305,2021-05-12 11:25:43+00:00,1392440850626486273,"#HYDTPweBringAwareness Today Sri. Anjani Kumar, IPS., @CPHydCity  along with Sri. Dr. Anil Kumar, IPS., @AddlCPTrHyd Sri. D.S. Chauhan, IPS., @AddlCPLOHyd   and @DCPSZHyd displaying Placards at Charminar for awareness on #COVID19 precautions &amp; safety measures. #StayHomeStaySafe https://t.co/OrffPvbrGf",HYDTP
306,2021-05-12 10:50:07+00:00,1392431891530207233,@Kay_abhiK Sir no need,HYDTP
307,2021-05-12 09:44:47+00:00,1392415446989611012,@srikanrh Sir usage of a mobile while driving is also a violation.,HYDTP
308,2021-05-12 09:27:59+00:00,1392411220414636033,"@MdMuzam28249513 @hydcitypolice @CPHydCity Sir, our e challan team resolved the issue.",HYDTP
309,2021-05-12 09:27:21+00:00,1392411062528405511,"@CYBTRAFFIC @Hajarathshaik1 @TelanganaCOPs @cyberabadpolice Sir, the issue resolved.",HYDTP
310,2021-05-12 09:13:02+00:00,1392407460757983234,@SanjayV45150800 @CYBTRAFFIC,HYDTP
311,2021-05-12 08:53:03+00:00,1392402430948642817,@SrinivasKeert10 @CYBTRAFFIC Noted sir.,HYDTP
312,2021-05-12 06:38:47+00:00,1392368639618080768,"@AdityaS28969102 Sir, please display your ID card and move sir. Thank you!",HYDTP
313,2021-05-11 17:36:28+00:00,1392171764784930817,"@MMH12169799 @hydcitypolice @cpcybd @CPHydCity @KTRoffice @amjedmbt Sir, Noted.",HYDTP
314,2021-05-11 17:35:39+00:00,1392171558903312385,"@CAof2021 Sir, Noted.",HYDTP
315,2021-05-11 17:33:59+00:00,1392171140504715271,"@mohdimranpasha Sir, we will look into.",HYDTP
316,2021-05-11 12:52:19+00:00,1392100256142163969,@mirzasnaseer95 @asadowaisi @BBCHindi @CPHydCity @KTRTRS @CYBTRAFFIC,HYDTP
317,2021-05-11 12:51:02+00:00,1392099933373624321,@Shashan02108004 @CYBTRAFFIC Sir noted,HYDTP
318,2021-05-11 09:03:34+00:00,1392042688606703619,@RMRBJP @PMOIndia @AmitShah @kishanreddybjp @TelanganaCMO @TelanganaDGP @hydcitypolice @KTRTRS @ANI @V6News @republic @TV9Telugu @abntelugutv Sir we will look into this.,HYDTP
319,2021-05-11 07:50:06+00:00,1392024201280720896,@sunnyy_024 Noted sir.,HYDTP
320,2021-05-11 07:43:48+00:00,1392022612721561603,@CitizenPolize @insptr_charmina @AddlCPTrHyd @hydcitypolice Noted sir.,HYDTP
321,2021-05-11 07:23:26+00:00,1392017488120991751,@s_anuragjain Noted sir.,HYDTP
322,2021-05-10 19:26:09+00:00,1391836979696787457,"@CitizenPolize @hydcitypolice @TelanganaDGP @CPHydCity @TelanganaCOPs @AddlCPTrHyd Sir, Noted.",HYDTP
323,2021-05-10 13:43:09+00:00,1391750660723384325,@KumarBoinapally @insptr_mrdp,HYDTP
324,2021-05-10 11:04:16+00:00,1391710676884746241,#HYDTPweCareForU Today @HYDTP provided Green Channel to oxygen tanker from Dilsuknagar to Kingkoti #SavingLives @AddlCPTrHyd https://t.co/PitjzUnHeJ,HYDTP
325,2021-05-10 10:53:51+00:00,1391708053347700741,@raj_bommadeni Sir please help us with the date and time.,HYDTP
326,2021-05-10 10:51:41+00:00,1391707509740564480,"#HYDTPinfo Today Sri. P.Karunakar, DCP, incharge DCP  Tr-II distributed medical kits with dry fruits, Medicines, Masks/Sanitizers to @HYDTP Inspectors to hand over then to #COVID19 effected personnel of their respective PSs as per instructions of @AddlCPTrHyd for speedy recovery. https://t.co/U8kxsCvQLv",HYDTP
327,2021-05-10 10:33:36+00:00,1391702958908264455,@raj_bommadeni @CYBTRAFFIC,HYDTP
328,2021-05-10 10:14:54+00:00,1391698252643274762,@kalavarRAAJA @raj_bommadeni Received Sir,HYDTP
329,2021-05-10 09:55:59+00:00,1391693490375954439,@thunderonroad @vizagcitypolice @hydcitypolice @TrafficUo @dgpapofficial @TOIHyderabad @AndhraPradeshHM @AndhraPradeshCM Sir please help us with the location.,HYDTP
330,2021-05-10 09:49:06+00:00,1391691761404112898,@raj_bommadeni Sir we will look into this.,HYDTP
331,2021-05-10 07:37:27+00:00,1391658628856221700,"@VanshAg94524855 Sir, our e challan team resolved the issue. Thank you!",HYDTP
332,2021-05-10 06:58:30+00:00,1391648825320767493,@RAKESHK88326381 @hydcitypolice Noted sir.,HYDTP
333,2021-05-10 06:48:24+00:00,1391646285912887298,@gkartik7 @hydcitypolice @shobegumpet @moefcc Noted sir.,HYDTP
334,2021-05-09 12:20:00+00:00,1391367346128752643,@MMH12169799 @CPHydCity @hydcitypolice @amjedmbt @mahmoodalitrs Sir we will take action,HYDTP
335,2021-05-09 12:18:40+00:00,1391367011121336321,@Meet16406543 @TelanganaCMO @KTRTRS Sir we will look into this,HYDTP
336,2021-05-09 10:53:19+00:00,1391345533243912198,@Rike2007 Sir we will inform to our scmc team for rectification.,HYDTP
337,2021-05-09 09:36:04+00:00,1391326090828812288,@Shashan13743171 @CYBTRAFFIC Sir please call on 04027852721,HYDTP
338,2021-05-09 09:33:00+00:00,1391325318850306049,@Nari40917829 @CYBTRAFFIC Sir noted,HYDTP
339,2021-05-09 07:18:35+00:00,1391291493801881603,@IsamMohammed14 @CPHydCity Sir we will look into this,HYDTP
340,2021-05-09 06:22:16+00:00,1391277320170708995,@AlmondArc9 Air please call on 04027852721,HYDTP
341,2021-05-09 05:58:48+00:00,1391271415156936709,@Saif3068144 @TelanganaPCB @GHMCOnline @CYBTRAFFIC,HYDTP
342,2021-05-09 04:22:03+00:00,1391247064923709442,"#HYDTPgreetings
A Child’s first teacher is mother.
Words are never enough to thank her Love &amp; Sacrifices. #happymothersday2021 
@AddlCPTrHyd https://t.co/Ad38PTv4l6",HYDTP
343,2021-05-09 04:01:20+00:00,1391241852766932994,@balwanthreddy6 @TelanganaDGP @cyberabadpolice @CYBTRAFFIC @acprjnr_cyb @insptr_asifnaga @insptr_tck Sir noted,HYDTP
344,2021-05-09 03:59:36+00:00,1391241418673254401,@rajakesari99 @hydcitypolice @TelanganaDGP Sir we will look into this.,HYDTP
345,2021-05-08 18:37:08+00:00,1391099867506769921,"@CYBTRAFFIC @VipravYadav Sir, Noted.",HYDTP
346,2021-05-08 18:36:20+00:00,1391099665131577344,"@MMH12169799 @CPHydCity Sir, Noted.",HYDTP
347,2021-05-08 18:35:34+00:00,1391099474764652544,@CYBTRAFFIC @VipravYadav Received sir.,HYDTP
348,2021-05-08 11:50:57+00:00,1390997649990459398,"@esreddy96 Sir, Open E challan Image. Click on the ' Report Us ' Button and share your query for the cancellation of the e-challan.",HYDTP
349,2021-05-08 10:09:29+00:00,1390972113620660224,@saikiran6951 Noted sir.,HYDTP
350,2021-05-08 10:07:22+00:00,1390971582735020032,@Online08822134 @CYBTRAFFIC Noted sir.,HYDTP
351,2021-05-08 10:07:14+00:00,1390971546341036032,@Online08822134 Noted sir.,HYDTP
352,2021-05-08 09:57:42+00:00,1390969149506084864,@PSSaikumar2 @hydcitypolice @cyberabadpolice Noted sir.,HYDTP
353,2021-05-08 09:56:06+00:00,1390968747045789701,"@Mohdjahangeer14 @SAICHIN35076954 @hydcitypolice @KCRtrsparty @KTRTRS Sir, our e challan team resolved the issue.",HYDTP
354,2021-05-07 17:49:12+00:00,1390725418769010688,@shoaibkhanishaq @Olacabs @CYBTRAFFIC @Rachakonda_tfc,HYDTP
355,2021-05-07 09:47:02+00:00,1390604074731642881,@GinnarapuVamshi Noted sir.,HYDTP
356,2021-05-07 07:47:53+00:00,1390574091896197121,"@viplavbeeram @AddlCPTrHyd Sir, Noted. @insptr_begumpet please look into the issue.",HYDTP
357,2021-05-07 07:40:06+00:00,1390572132434808835,"@hyderabad_lic Sir, Open E challan Image . Click on ' Report Us ' Button and share your query for the cancellation of the e-challan.",HYDTP
358,2021-05-07 07:37:27+00:00,1390571465863438338,"@SKanchamidi @CYBTRAFFIC @cyberabadpolice @TelanganaCOPs Sir, the issue is resolved.",HYDTP
359,2021-05-07 07:37:02+00:00,1390571359290368001,"@RAJASHEKARSUND1 Sir, the issue is resolved.",HYDTP
360,2021-05-07 07:12:33+00:00,1390565197891338240,@mohdsohailll786 @AddlCPTrHyd @insptr_asifnaga @CYBTRAFFIC Noted sir.,HYDTP
361,2021-05-07 07:10:05+00:00,1390564578803609600,@SAICHIN35076954 @hydcitypolice @KCRtrsparty @KTRTRS Noted sir.,HYDTP
362,2021-05-07 07:01:44+00:00,1390562478254292992,@TelanganaCOPs @SyedRHussain14 @CYBTRAFFIC @Rachakonda_tfc Noted sir.,HYDTP
363,2021-05-07 07:00:20+00:00,1390562124196245505,@OKirshna @AddlCPTrHyd Noted sir.,HYDTP
364,2021-05-06 11:14:15+00:00,1390263635092533252,"@CYBTRAFFIC @SKanchamidi @cyberabadpolice @TelanganaCOPs Noted sir, we will look into the issue.",HYDTP
365,2021-05-06 07:57:46+00:00,1390214189696704517,@CrimeKrishna @hydcitypolice @insptr_mirchowk @CPHydCity Noted sir.,HYDTP
366,2021-05-06 07:55:38+00:00,1390213653614370816,"@SrikanthP_JSPK @TSRTAIndia @cyberabadpolice @hydcitypolice Sir, please contact our e challan team on 040-27852721 for more information. Thank you!",HYDTP
367,2021-05-06 06:34:00+00:00,1390193111280742401,@somaramalingam @AddlCPTrHyd Noted sir.,HYDTP
368,2021-05-06 06:26:58+00:00,1390191339338223617,@katkams @CYBTRAFFIC,HYDTP
369,2021-05-05 18:50:34+00:00,1390016086205026304,"@somaramalingam @AddlCPTrHyd Sir, Noted.",HYDTP
370,2021-05-05 18:50:19+00:00,1390016021830852608,"@somaramalingam @AddlCPTrHyd Sir, Noted.",HYDTP
371,2021-05-05 18:50:02+00:00,1390015949680484353,"@somaramalingam @AddlCPTrHyd Sir, Noted.",HYDTP
372,2021-05-05 18:49:41+00:00,1390015862245974016,"@AamirYarKhan3 @insptr_mirchowk Sir, Noted.",HYDTP
